wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1781654011.942,1,3,3,4,16,45,0,0,13921,89.09,2775,13801
1781654011.942,2,3,3,4,16,57,0,0,13921,89.92,2805,13801
1781654012.942,1,3,3,4,16,43,0,0,13921,33.07,2782,13801
1781654012.942,2,3,3,4,16,55,0,0,13921,28.90,2812,13801
1781654013.942,1,3,3,4,16,42,0,0,13921,25.41,2797,13801
1781654013.942,2,3,3,4,16,54,0,0,13921,27.38,2812,13801
1781654014.942,1,3,3,4,16,41,0,0,13921,23.94,2565,13801
1781654014.942,2,3,3,4,16,54,0,0,13921,24.17,2595,13801
1781654015.942,1,3,3,4,16,41,0,0,13921,22.34,2565,13801
1781654015.942,2,3,3,4,16,53,0,0,13921,20.88,2595,13801
1781654016.942,1,3,3,4,16,41,0,0,13921,22.26,2565,13801
1781654016.942,2,3,3,4,16,53,0,0,13921,20.90,2595,13801
1781654017.941,1,3,3,4,16,41,0,0,13921,22.09,2565,13801
1781654017.941,2,3,3,4,16,53,0,0,13921,20.88,2595,13801
1781654018.941,1,3,3,4,16,41,0,0,13921,22.14,2565,13801
1781654018.941,2,3,3,4,16,52,0,0,13921,20.85,2595,13801
1781654019.942,1,3,3,4,16,40,0,0,13921,22.13,2565,13801
1781654019.942,2,3,3,4,16,52,0,0,13921,20.63,2595,13801
1781654020.960,1,3,3,4,16,44,100,12,13921,44.34,2767,13801
1781654020.960,2,3,3,4,16,57,98,39,13921,51.85,2797,13801
1781654021.960,1,3,3,4,16,46,96,71,13921,89.79,2775,13801
1781654021.960,2,3,3,4,16,59,96,73,13921,103.49,2805,13801
1781654022.960,1,3,3,4,16,46,96,72,13921,95.11,2775,13801
1781654022.960,2,3,3,4,16,59,96,72,13921,103.87,2805,13801
1781654023.955,1,3,3,4,16,46,96,71,13921,95.02,2775,13801
1781654023.955,2,3,3,4,16,59,96,73,13921,103.99,2805,13801
1781654024.960,1,3,3,4,16,46,96,71,13921,95.20,2775,13801
1781654024.960,2,3,3,4,16,59,96,73,13921,104.03,2805,13801
1781654025.958,1,3,3,4,16,46,96,71,13921,94.95,2775,13801
1781654025.958,2,3,3,4,16,59,96,73,13921,103.88,2805,13801
1781654026.954,1,3,3,4,16,47,96,71,13921,94.77,2775,13801
1781654026.954,2,3,3,4,16,59,96,73,13921,103.89,2805,13801
1781654027.959,1,3,3,4,16,47,96,71,13921,94.82,2775,13801
1781654027.959,2,3,3,4,16,59,96,72,13921,103.89,2805,13801
1781654028.958,1,3,3,4,16,47,96,70,13921,94.70,2775,13801
1781654028.958,2,3,3,4,16,60,96,72,13921,103.65,2805,13801
1781654029.962,1,3,3,4,16,47,96,70,13921,94.75,2775,13801
1781654029.962,2,3,3,4,16,60,96,72,13921,103.79,2805,13801
1781654030.962,1,3,3,4,16,47,96,70,13921,94.90,2775,13801
1781654030.962,2,3,3,4,16,60,96,72,13921,103.89,2797,13801
1781654031.955,1,3,3,4,16,47,96,70,13921,94.81,2775,13801
1781654031.955,2,3,3,4,16,60,96,72,13921,104.17,2797,13801
1781654032.960,1,3,3,4,16,48,96,70,13921,94.76,2775,13801
1781654032.960,2,3,3,4,16,60,96,72,13921,103.97,2797,13801
1781654033.957,1,3,3,4,16,45,100,12,13921,71.85,2767,13801
1781654033.957,2,3,3,4,16,58,100,14,13921,76.85,2797,13801
1781654034.959,1,3,3,4,16,48,96,71,13921,83.24,2775,13801
1781654034.959,2,3,3,4,16,60,96,72,13921,95.52,2805,13801
1781654035.960,1,3,3,4,16,47,96,71,13921,95.36,2775,13801
1781654035.960,2,3,3,4,16,60,96,72,13921,104.31,2797,13801
1781654036.962,1,3,3,4,16,47,95,71,13921,94.20,2775,13801
1781654036.962,2,3,3,4,16,61,95,71,13921,103.35,2805,13801
1781654037.959,1,3,3,4,16,48,96,71,13921,95.38,2775,13801
1781654037.959,2,3,3,4,16,61,96,72,13921,104.29,2797,13801
1781654038.961,1,3,3,4,16,48,96,71,13921,95.28,2775,13801
1781654038.961,2,3,3,4,16,60,96,72,13921,104.05,2797,13801
1781654039.960,1,3,3,4,16,47,96,71,13921,95.31,2775,13801
1781654039.960,2,3,3,4,16,60,96,72,13921,104.14,2797,13801
1781654040.960,1,3,3,4,16,47,96,71,13921,95.27,2775,13801
1781654040.960,2,3,3,4,16,60,96,72,13921,104.24,2797,13801
1781654041.960,1,3,3,4,16,47,96,70,13921,95.01,2775,13801
1781654041.960,2,3,3,4,16,60,96,72,13921,104.05,2797,13801
1781654042.956,1,3,3,4,16,47,96,70,13921,94.78,2775,13801
1781654042.956,2,3,3,4,16,60,96,72,13921,104.01,2797,13801
1781654043.958,1,3,3,4,16,48,96,70,13921,94.93,2775,13801
1781654043.958,2,3,3,4,16,61,96,72,13921,103.96,2797,13801
1781654044.958,1,3,3,4,16,47,95,71,13921,94.71,2775,13801
1781654044.958,2,3,3,4,16,61,95,71,13921,103.85,2797,13801
1781654045.959,1,3,3,4,16,47,96,71,13921,94.69,2775,13801
1781654045.959,2,3,3,4,16,60,96,72,13921,103.55,2797,13801
1781654046.961,1,3,3,4,16,47,96,71,13921,94.73,2775,13801
1781654046.961,2,3,3,4,16,60,96,71,13921,103.54,2797,13801
1781654047.957,1,3,3,4,16,46,100,12,13921,82.38,2775,13801
1781654047.957,2,3,3,4,16,59,100,14,13921,86.00,2797,13801
