wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1781647204.747,1,3,3,4,16,49,96,70,13921,96.15,2782,13801
1781647204.747,2,3,3,4,16,62,96,72,13921,104.37,2797,13801
1781647205.745,1,3,3,4,16,44,0,0,13921,36.97,2782,13801
1781647205.745,2,3,3,4,16,55,0,0,13921,37.95,2812,13801
1781647206.747,1,3,3,4,16,44,0,0,13921,25.31,2715,13801
1781647206.747,2,3,3,4,16,54,0,0,13921,30.34,2812,13801
1781647207.745,1,3,3,4,16,43,0,0,13921,24.05,2565,13801
1781647207.745,2,3,3,4,16,54,0,0,13921,27.54,2595,13801
1781647208.746,1,3,3,4,16,42,0,0,13921,22.78,2565,13801
1781647208.746,2,3,3,4,16,53,0,0,13921,21.19,2595,13801
1781647209.746,1,3,3,4,16,42,0,0,13921,22.69,2565,13801
1781647209.746,2,3,3,4,16,53,0,0,13921,21.03,2595,13801
1781647210.746,1,3,3,4,16,42,0,0,13921,22.58,2565,13801
1781647210.746,2,3,3,4,16,53,0,0,13921,20.85,2595,13801
1781647211.746,1,3,3,4,16,42,0,0,13921,22.57,2565,13801
1781647211.746,2,3,3,4,16,52,0,0,13921,20.79,2595,13801
1781647212.747,1,3,3,4,16,42,0,0,13921,22.50,2565,13801
1781647212.747,2,3,3,4,16,52,0,0,13921,20.72,2595,13801
1781647213.760,1,3,3,4,16,44,100,12,13921,41.41,2767,13801
1781647213.760,2,3,3,4,16,56,100,14,13921,31.16,2797,13801
1781647214.761,1,3,3,4,16,47,96,72,13921,84.88,2775,13801
1781647214.761,2,3,3,4,16,59,96,73,13921,88.36,2805,13801
1781647215.761,1,3,3,4,16,48,96,73,13921,96.49,2775,13801
1781647215.761,2,3,3,4,16,60,96,74,13921,103.62,2805,13801
1781647216.764,1,3,3,4,16,48,95,72,13921,96.68,2775,13801
1781647216.764,2,3,3,4,16,60,96,74,13921,103.94,2805,13801
1781647217.760,1,3,3,4,16,48,96,71,13921,96.51,2775,13801
1781647217.760,2,3,3,4,16,60,95,72,13921,103.96,2805,13801
1781647218.761,1,3,3,4,16,48,96,71,13921,96.53,2775,13801
1781647218.761,2,3,3,4,16,60,96,73,13921,103.66,2805,13801
1781647219.763,1,3,3,4,16,48,96,71,13921,96.34,2775,13801
1781647219.763,2,3,3,4,16,60,96,73,13921,103.68,2805,13801
1781647220.762,1,3,3,4,16,48,96,71,13921,96.47,2775,13801
1781647220.762,2,3,3,4,16,60,96,73,13921,103.73,2805,13801
1781647221.761,1,3,3,4,16,48,96,71,13921,96.40,2775,13801
1781647221.761,2,3,3,4,16,60,96,72,13921,103.82,2805,13801
1781647222.760,1,3,3,4,16,48,96,71,13921,96.33,2775,13801
1781647222.760,2,3,3,4,16,60,96,72,13921,103.64,2797,13801
1781647223.760,1,3,3,4,16,48,96,71,13921,96.46,2775,13801
1781647223.760,2,3,3,4,16,60,96,72,13921,103.61,2797,13801
1781647224.761,1,3,3,4,16,48,96,71,13921,96.37,2775,13801
1781647224.761,2,3,3,4,16,60,96,72,13921,103.61,2797,13801
1781647225.762,1,3,3,4,16,48,96,71,13921,96.36,2775,13801
1781647225.762,2,3,3,4,16,60,96,72,13921,103.71,2797,13801
1781647226.764,1,3,3,4,16,48,96,71,13921,96.34,2775,13801
1781647226.764,2,3,3,4,16,60,96,72,13921,103.57,2797,13801
1781647227.763,1,3,3,4,16,46,100,12,13921,72.67,2767,13801
1781647227.763,2,3,3,4,16,59,100,14,13921,77.45,2797,13801
1781647228.761,1,3,3,4,16,48,72,55,13921,85.82,2775,13801
1781647228.761,2,3,3,4,16,58,96,73,13921,88.45,2797,13801
1781647229.763,1,3,3,4,16,49,95,71,13921,94.73,2775,13801
1781647229.763,2,3,3,4,16,61,96,73,13921,101.64,2797,13801
1781647230.762,1,3,3,4,16,48,96,71,13921,96.68,2775,13801
1781647230.762,2,3,3,4,16,60,96,73,13921,104.21,2797,13801
1781647231.764,1,3,3,4,16,48,96,71,13921,96.61,2775,13801
1781647231.764,2,3,3,4,16,60,96,72,13921,104.12,2797,13801
1781647232.765,1,3,3,4,16,48,96,71,13921,96.52,2775,13801
1781647232.765,2,3,3,4,16,60,96,73,13921,104.00,2797,13801
1781647233.764,1,3,3,4,16,48,96,71,13921,96.47,2775,13801
1781647233.764,2,3,3,4,16,60,96,72,13921,104.12,2797,13801
