wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782548555.015,1,3,3,4,16,59,0,0,15279,73.01,2805,13801
1782548555.015,2,3,3,4,16,53,0,0,15279,67.08,2737,13801
1782548555.015,3,3,3,4,16,48,97,45,15279,73.80,2782,13801
1782548555.015,4,3,3,4,16,60,0,0,15279,68.61,2767,13801
1782548556.016,1,3,3,4,16,58,0,0,15279,35.94,2812,13801
1782548556.016,2,3,3,4,16,52,0,0,15279,32.98,2737,13801
1782548556.016,3,3,3,4,16,44,0,0,15279,35.84,2782,13801
1782548556.016,4,3,3,4,16,58,0,0,15279,33.33,2782,13801
1782548557.015,1,3,3,4,16,57,0,0,15279,28.11,2745,13801
1782548557.015,2,3,3,4,16,51,0,0,15279,25.44,2737,13801
1782548557.015,3,3,3,4,16,44,0,0,15279,31.48,2715,13801
1782548557.015,4,3,3,4,16,57,0,0,15279,26.41,2782,13801
1782548558.014,1,3,3,4,16,56,0,0,15279,21.96,2595,13801
1782548558.014,2,3,3,4,16,51,0,0,15279,24.60,2595,13801
1782548558.014,3,3,3,4,16,44,0,0,15279,24.62,2565,13801
1782548558.014,4,3,3,4,16,57,0,0,15279,24.28,2595,13801
1782548559.014,1,3,3,4,16,56,0,0,15279,21.67,2595,13801
1782548559.014,2,3,3,4,16,51,0,0,15279,23.71,2595,13801
1782548559.014,3,3,3,4,16,43,0,0,15279,22.99,2565,13801
1782548559.014,4,3,3,4,16,57,0,0,15279,21.99,2595,13801
1782548560.016,1,3,3,4,16,56,0,0,15279,21.56,2595,13801
1782548560.016,2,3,3,4,16,50,0,0,15279,23.68,2595,13801
1782548560.016,3,3,3,4,16,43,0,0,15279,21.25,2565,13801
1782548560.016,4,3,3,4,16,57,0,0,15279,21.96,2595,13801
1782548561.016,1,3,3,4,16,56,0,0,15279,21.24,2595,13801
1782548561.016,2,3,3,4,16,50,0,0,15279,23.67,2595,13801
1782548561.016,3,3,3,4,16,43,0,0,15279,21.18,2565,13801
1782548561.016,4,3,3,4,16,56,0,0,15279,21.81,2595,13801
