wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782287182.115,1,3,3,4,16,57,0,0,14987,75.47,2812,13801
1782287182.115,2,3,3,4,16,57,96,58,14987,83.61,2775,13801
1782287182.115,3,3,3,4,16,54,0,0,14987,75.61,2737,13801
1782287182.115,4,3,3,4,16,44,31,19,14987,73.81,2790,13801
1782287183.113,1,3,3,4,16,55,0,0,14987,33.22,2812,13801
1782287183.113,2,3,3,4,16,52,0,0,14987,43.83,2775,13801
1782287183.113,3,3,3,4,16,52,0,0,14987,32.18,2737,13801
1782287183.113,4,3,3,4,16,42,0,0,14987,24.92,2797,13801
1782287184.118,1,3,3,4,16,54,0,0,14987,26.39,2790,13801
1782287184.118,2,3,3,4,16,52,0,0,14987,28.59,2670,13801
1782287184.118,3,3,3,4,16,51,0,0,14987,25.68,2737,13801
1782287184.118,4,3,3,4,16,42,0,0,14987,21.82,2805,13801
1782287185.114,1,3,3,4,16,54,0,0,14987,23.62,2595,13801
1782287185.114,2,3,3,4,16,51,0,0,14987,26.74,2565,13801
1782287185.114,3,3,3,4,16,51,0,0,14987,23.81,2595,13801
1782287185.114,4,3,3,4,16,41,0,0,14987,20.11,2595,13801
1782287186.116,1,3,3,4,16,54,0,0,14987,20.80,2595,13801
1782287186.116,2,3,3,4,16,51,0,0,14987,25.68,2565,13801
1782287186.116,3,3,3,4,16,51,0,0,14987,23.79,2595,13801
1782287186.116,4,3,3,4,16,41,0,0,14987,18.34,2595,13801
1782287187.118,1,3,3,4,16,53,0,0,14987,20.77,2595,13801
1782287187.118,2,3,3,4,16,51,0,0,14987,24.59,2565,13801
1782287187.118,3,3,3,4,16,50,0,0,14987,23.78,2595,13801
1782287187.118,4,3,3,4,16,41,0,0,14987,18.32,2595,13801
1782287188.118,1,3,3,4,16,53,0,0,14987,20.75,2595,13801
1782287188.118,2,3,3,4,16,51,0,0,14987,24.57,2565,13801
1782287188.118,3,3,3,4,16,50,0,0,14987,23.73,2595,13801
1782287188.118,4,3,3,4,16,41,0,0,14987,18.31,2595,13801
1782287189.119,1,3,3,4,16,53,0,0,14987,20.68,2595,13801
1782287189.119,2,3,3,4,16,51,0,0,14987,24.46,2565,13801
1782287189.119,3,3,3,4,16,50,0,0,14987,23.71,2595,13801
1782287189.119,4,3,3,4,16,40,0,0,14987,18.30,2595,13801
1782287190.117,1,3,3,4,16,53,0,0,14987,20.59,2595,13801
1782287190.117,2,3,3,4,16,51,0,0,14987,24.46,2565,13801
1782287190.117,3,3,3,4,16,50,0,0,14987,23.69,2595,13801
1782287190.117,4,3,3,4,16,40,0,0,14987,18.30,2595,13801
1782287191.119,1,3,3,4,16,53,0,0,14987,20.57,2595,13801
1782287191.119,2,3,3,4,16,51,0,0,14987,24.45,2565,13801
1782287191.119,3,3,3,4,16,50,0,0,14987,23.61,2595,13801
1782287191.119,4,3,3,4,16,40,0,0,14987,18.24,2595,13801
1782287192.134,1,3,3,4,16,56,100,8,14987,34.22,2805,13801
1782287192.134,2,3,3,4,16,53,100,7,14987,26.33,2767,13801
1782287192.134,3,3,3,4,16,52,100,7,14987,33.37,2730,13801
1782287192.134,4,3,3,4,16,43,100,7,14987,27.95,2790,13801
1782287193.135,1,3,3,4,16,57,100,6,14987,55.83,2812,13801
1782287193.135,2,3,3,4,16,53,100,6,14987,54.38,2775,13801
1782287193.135,3,3,3,4,16,53,100,7,14987,51.67,2737,13801
1782287193.135,4,3,3,4,16,43,100,7,14987,48.13,2790,13801
1782287194.140,1,3,3,4,16,58,100,8,14987,55.98,2812,13801
1782287194.140,2,3,3,4,16,55,100,8,14987,55.18,2775,13801
1782287194.140,3,3,3,4,16,53,100,7,14987,51.67,2737,13801
1782287194.140,4,3,3,4,16,45,100,6,14987,47.54,2790,13801
1782287195.138,1,3,3,4,16,57,100,6,14987,55.64,2812,13801
1782287195.138,2,3,3,4,16,54,100,6,14987,54.88,2775,13801
1782287195.138,3,3,3,4,16,55,100,6,14987,51.47,2737,13801
1782287195.138,4,3,3,4,16,44,100,7,14987,47.98,2790,13801
1782287196.148,1,3,3,4,16,58,98,44,14987,68.68,2805,13801
1782287196.148,2,3,3,4,16,55,97,44,14987,60.39,2767,13801
1782287196.148,3,3,3,4,16,54,97,43,14987,61.51,2730,13801
1782287196.148,4,3,3,4,16,45,97,44,14987,58.52,2790,13801
1782287197.149,1,3,3,4,16,58,97,45,14987,75.13,2805,13801
1782287197.149,2,3,3,4,16,55,98,43,14987,72.75,2767,13801
1782287197.149,3,3,3,4,16,54,98,43,14987,69.56,2730,13801
1782287197.149,4,3,3,4,16,45,97,44,14987,66.40,2790,13801
1782287198.150,1,3,3,4,16,58,97,45,14987,75.09,2805,13801
1782287198.150,2,3,3,4,16,55,98,45,14987,72.75,2767,13801
1782287198.150,3,3,3,4,16,54,97,44,14987,69.49,2730,13801
1782287198.150,4,3,3,4,16,46,97,44,14987,66.41,2782,13801
1782287199.150,1,3,3,4,16,58,97,45,14987,75.29,2805,13801
1782287199.150,2,3,3,4,16,55,97,44,14987,72.92,2767,13801
1782287199.150,3,3,3,4,16,54,97,44,14987,69.59,2730,13801
1782287199.150,4,3,3,4,16,46,98,43,14987,66.60,2782,13801
1782287200.143,1,3,3,4,16,58,98,44,14987,75.21,2805,13801
1782287200.143,2,3,3,4,16,55,97,43,14987,72.95,2767,13801
1782287200.143,3,3,3,4,16,54,97,44,14987,69.68,2730,13801
1782287200.143,4,3,3,4,16,46,97,44,14987,66.69,2782,13801
1782287201.141,1,3,3,4,16,58,97,45,14987,75.39,2805,13801
1782287201.141,2,3,3,4,16,55,98,43,14987,73.00,2767,13801
1782287201.141,3,3,3,4,16,54,98,43,14987,69.77,2730,13801
1782287201.141,4,3,3,4,16,46,97,44,14987,66.72,2782,13801
1782287202.149,1,3,3,4,16,58,97,45,14987,75.20,2805,13801
1782287202.149,2,3,3,4,16,55,98,45,14987,73.13,2767,13801
1782287202.149,3,3,3,4,16,54,97,44,14987,69.61,2730,13801
1782287202.149,4,3,3,4,16,46,97,44,14987,66.79,2782,13801
1782287203.149,1,3,3,4,16,58,97,45,14987,75.21,2805,13801
1782287203.149,2,3,3,4,16,55,97,44,14987,73.08,2767,13801
1782287203.149,3,3,3,4,16,54,97,44,14987,69.65,2730,13801
1782287203.149,4,3,3,4,16,47,98,43,14987,66.79,2790,13801
1782287204.137,1,3,3,4,16,58,98,44,14987,75.12,2805,13801
1782287204.137,2,3,3,4,16,55,96,44,14987,73.11,2767,13801
1782287204.137,3,3,3,4,16,54,97,44,14987,69.66,2730,13801
1782287204.137,4,3,3,4,16,47,97,43,14987,66.92,2782,13801
1782287205.140,1,3,3,4,16,58,98,45,14987,75.32,2805,13801
1782287205.140,2,3,3,4,16,55,97,43,14987,72.88,2767,13801
1782287205.140,3,3,3,4,16,54,98,44,14987,69.69,2730,13801
1782287205.140,4,3,3,4,16,47,97,44,14987,67.03,2790,13801
