wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782272184.570,1,3,3,4,16,60,96,57,14623,85.46,2812,13801
1782272184.570,2,3,3,4,16,57,97,55,14623,82.49,2775,13801
1782272184.570,3,3,3,4,16,55,98,55,14623,78.97,2737,13801
1782272184.570,4,3,3,4,16,43,66,38,14623,74.37,2790,13801
1782272185.568,1,3,3,4,16,55,0,0,14623,37.84,2812,13801
1782272185.568,2,3,3,4,16,52,0,0,14623,34.55,2775,13801
1782272185.568,3,3,3,4,16,51,0,0,14623,40.87,2737,13801
1782272185.568,4,3,3,4,16,41,0,0,14623,31.34,2805,13801
1782272186.571,1,3,3,4,16,55,0,0,14623,27.12,2812,13801
1782272186.571,2,3,3,4,16,52,0,0,14623,26.89,2752,13801
1782272186.571,3,3,3,4,16,51,0,0,14623,30.25,2737,13801
1782272186.571,4,3,3,4,16,40,0,0,14623,21.55,2737,13801
1782272187.568,1,3,3,4,16,54,0,0,14623,20.90,2595,13801
1782272187.568,2,3,3,4,16,51,0,0,14623,24.57,2565,13801
1782272187.568,3,3,3,4,16,50,0,0,14623,25.26,2595,13801
1782272187.568,4,3,3,4,16,40,0,0,14623,19.91,2595,13801
1782272188.570,1,3,3,4,16,54,0,0,14623,20.85,2595,13801
1782272188.570,2,3,3,4,16,51,0,0,14623,24.56,2565,13801
1782272188.570,3,3,3,4,16,50,0,0,14623,23.67,2595,13801
1782272188.570,4,3,3,4,16,40,0,0,14623,18.32,2595,13801
1782272189.572,1,3,3,4,16,54,0,0,14623,20.87,2595,13801
1782272189.572,2,3,3,4,16,51,0,0,14623,24.55,2565,13801
1782272189.572,3,3,3,4,16,50,0,0,14623,23.66,2595,13801
1782272189.572,4,3,3,4,16,40,0,0,14623,18.35,2595,13801
1782272190.571,1,3,3,4,16,53,0,0,14623,20.91,2595,13801
1782272190.571,2,3,3,4,16,51,0,0,14623,24.51,2565,13801
1782272190.571,3,3,3,4,16,49,0,0,14623,23.64,2595,13801
1782272190.571,4,3,3,4,16,39,0,0,14623,18.32,2595,13801
1782272191.572,1,3,3,4,16,53,0,0,14623,20.80,2595,13801
1782272191.572,2,3,3,4,16,51,0,0,14623,24.49,2565,13801
1782272191.572,3,3,3,4,16,49,0,0,14623,23.63,2595,13801
1782272191.572,4,3,3,4,16,39,0,0,14623,18.29,2595,13801
1782272192.578,1,3,3,4,16,53,0,0,14623,20.62,2595,13801
1782272192.578,2,3,3,4,16,51,0,0,14623,24.49,2565,13801
1782272192.578,3,3,3,4,16,49,0,0,14623,23.62,2595,13801
1782272192.578,4,3,3,4,16,39,0,0,14623,18.25,2595,13801
1782272193.630,1,3,3,4,16,55,100,5,14623,33.23,2812,13801
1782272193.630,2,3,3,4,16,53,100,5,14623,36.62,2775,13801
1782272193.630,3,3,3,4,16,51,100,5,14623,26.97,2737,13801
1782272193.630,4,3,3,4,16,41,100,4,14623,29.92,2797,13801
1782272194.624,1,3,3,4,16,55,100,5,14623,45.74,2812,13801
1782272194.624,2,3,3,4,16,53,100,5,14623,46.32,2775,13801
1782272194.624,3,3,3,4,16,51,100,5,14623,43.02,2737,13801
1782272194.624,4,3,3,4,16,42,100,6,14623,39.30,2797,13801
1782272195.622,1,3,3,4,16,56,100,5,14623,47.06,2812,13801
1782272195.622,2,3,3,4,16,53,100,5,14623,47.40,2775,13801
1782272195.622,3,3,3,4,16,51,100,5,14623,44.02,2737,13801
1782272195.622,4,3,3,4,16,42,100,5,14623,40.31,2790,13801
1782272196.609,1,3,3,4,16,57,97,49,14623,51.90,2805,13801
1782272196.609,2,3,3,4,16,55,97,48,14623,52.99,2767,13801
1782272196.609,3,3,3,4,16,52,100,6,14623,43.77,2730,13801
1782272196.609,4,3,3,4,16,43,97,47,14623,47.48,2790,13801
1782272197.610,1,3,3,4,16,58,97,49,14623,77.03,2805,13801
1782272197.610,2,3,3,4,16,55,97,48,14623,74.79,2767,13801
