wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782557913.346,1,3,3,4,16,62,97,54,15041,87.63,2797,13801
1782557913.346,2,3,3,4,16,57,96,55,15043,80.01,2737,13801
1782557913.346,3,3,3,4,16,42,97,53,15043,76.78,2797,13801
1782557913.346,4,3,3,4,16,63,0,0,15043,72.79,2760,13801
1782557914.347,1,3,3,4,16,59,0,0,15041,31.04,2812,13801
1782557914.347,2,3,3,4,16,53,0,0,15043,34.41,2737,13801
1782557914.347,3,3,3,4,16,37,0,0,15043,36.33,2797,13801
1782557914.347,4,3,3,4,16,61,0,0,15043,33.47,2767,13801
1782557915.347,1,3,3,4,16,58,0,0,15041,28.63,2812,13801
1782557915.347,2,3,3,4,16,52,0,0,15043,26.04,2692,13801
1782557915.347,3,3,3,4,16,37,0,0,15043,31.60,2677,13801
1782557915.347,4,3,3,4,16,60,0,0,15043,27.52,2707,13801
1782557916.347,1,3,3,4,16,57,0,0,15041,22.47,2595,13801
1782557916.347,2,3,3,4,16,52,0,0,15043,23.85,2595,13801
1782557916.347,3,3,3,4,16,36,0,0,15043,23.51,2565,13801
1782557916.347,4,3,3,4,16,60,0,0,15043,25.73,2595,13801
1782557917.346,1,3,3,4,16,57,0,0,15041,22.31,2595,13801
1782557917.346,2,3,3,4,16,52,0,0,15043,23.82,2595,13801
1782557917.346,3,3,3,4,16,36,0,0,15043,19.85,2565,13801
1782557917.346,4,3,3,4,16,60,0,0,15043,23.86,2595,13801
1782557918.348,1,3,3,4,16,57,0,0,15041,22.16,2595,13801
1782557918.348,2,3,3,4,16,52,0,0,15043,23.78,2595,13801
1782557918.348,3,3,3,4,16,36,0,0,15043,19.78,2565,13801
1782557918.348,4,3,3,4,16,59,0,0,15043,23.74,2595,13801
1782557919.346,1,3,3,4,16,57,0,0,15041,22.09,2595,13801
1782557919.346,2,3,3,4,16,51,0,0,15043,23.76,2595,13801
1782557919.346,3,3,3,4,16,36,0,0,15043,19.79,2565,13801
1782557919.346,4,3,3,4,16,59,0,0,15043,23.55,2595,13801
1782557920.346,1,3,3,4,16,56,0,0,15041,21.83,2595,13801
1782557920.346,2,3,3,4,16,51,0,0,15043,23.74,2595,13801
1782557920.346,3,3,3,4,16,36,0,0,15043,19.74,2565,13801
1782557920.346,4,3,3,4,16,59,0,0,15043,22.89,2595,13801
1782557921.404,1,3,3,4,16,59,100,3,15041,27.97,2812,13801
1782557921.404,2,3,3,4,16,53,100,5,15043,32.70,2737,13801
1782557921.404,3,3,3,4,16,38,100,4,15043,23.65,2797,13801
1782557921.404,4,3,3,4,16,61,100,4,15043,35.10,2760,13801
1782557922.396,1,3,3,4,16,59,100,4,15041,48.84,2812,13801
1782557922.396,2,3,3,4,16,53,100,4,15043,43.59,2737,13801
1782557922.396,3,3,3,4,16,38,100,3,15043,40.90,2797,13801
1782557922.396,4,3,3,4,16,62,100,4,15043,45.52,2760,13801
1782557923.400,1,3,3,4,16,60,100,4,15041,48.68,2812,13801
1782557923.400,2,3,3,4,16,53,100,4,15043,44.10,2737,13801
1782557923.400,3,3,3,4,16,38,100,4,15043,41.38,2797,13801
1782557923.400,4,3,3,4,16,65,100,4,15043,45.70,2760,13801
1782557924.401,1,3,3,4,16,60,100,4,15041,48.38,2812,13801
1782557924.401,2,3,3,4,16,53,100,5,15043,44.01,2737,13801
1782557924.401,3,3,3,4,16,38,100,3,15043,41.35,2797,13801
1782557924.401,4,3,3,4,16,61,100,4,15043,45.91,2760,13801
1782557925.392,1,3,3,4,16,59,100,4,15041,48.87,2812,13801
1782557925.392,2,3,3,4,16,53,100,3,15043,43.70,2737,13801
1782557925.392,3,3,3,4,16,38,100,4,15043,40.94,2797,13801
1782557925.392,4,3,3,4,16,63,95,53,15043,48.92,2760,13801
1782557926.388,1,3,3,4,16,62,96,54,15041,77.87,2797,13801
1782557926.388,2,3,3,4,16,56,96,54,15043,70.10,2730,13801
1782557926.388,3,3,3,4,16,40,97,53,15043,63.92,2790,13801
1782557926.388,4,3,3,4,16,64,96,55,15043,82.11,2760,13801
1782557927.378,1,3,3,4,16,62,96,54,15041,86.29,2797,13801
1782557927.378,2,3,3,4,16,56,96,54,15043,78.41,2730,13801
1782557927.378,3,3,3,4,16,41,96,52,15043,75.65,2790,13801
1782557927.378,4,3,3,4,16,64,97,54,15043,82.64,2760,13801
1782557928.386,1,3,3,4,16,62,95,55,15041,86.67,2797,13801
1782557928.386,2,3,3,4,16,56,97,54,15043,78.79,2730,13801
1782557928.386,3,3,3,4,16,41,95,53,15043,75.88,2790,13801
1782557928.386,4,3,3,4,16,65,97,55,15043,83.02,2760,13801
1782557929.386,1,3,3,4,16,62,95,55,15041,86.95,2797,13801
1782557929.386,2,3,3,4,16,56,97,55,15043,79.07,2730,13801
1782557929.386,3,3,3,4,16,42,96,53,15043,76.14,2790,13801
1782557929.386,4,3,3,4,16,65,97,55,15043,83.28,2760,13801
1782557930.378,1,3,3,4,16,62,96,55,15041,87.12,2797,13801
1782557930.378,2,3,3,4,16,56,97,54,15043,79.11,2730,13801
1782557930.378,3,3,3,4,16,42,96,53,15043,76.19,2790,13801
1782557930.378,4,3,3,4,16,65,96,55,15043,83.25,2760,13801
1782557931.385,1,3,3,4,16,63,96,55,15041,87.00,2797,13801
