wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1781649455.302,1,3,3,4,16,56,96,71,14399,98.58,2775,13801
1781649455.302,2,3,3,4,16,62,65,51,14399,102.16,2812,13801
1781649456.301,1,3,3,4,16,50,0,0,14399,43.04,2782,13801
1781649456.301,2,3,3,4,16,55,0,0,14399,34.34,2812,13801
1781649457.302,1,3,3,4,16,50,0,0,14399,35.07,2782,13801
1781649457.302,2,3,3,4,16,55,0,0,14399,26.47,2617,13801
1781649458.302,1,3,3,4,16,49,0,0,14399,26.65,2565,13801
1781649458.302,2,3,3,4,16,54,0,0,14399,21.07,2595,13801
1781649459.302,1,3,3,4,16,48,0,0,14399,25.37,2565,13801
1781649459.302,2,3,3,4,16,54,0,0,14399,20.97,2595,13801
1781649460.301,1,3,3,4,16,48,0,0,14399,23.95,2565,13801
1781649460.301,2,3,3,4,16,54,0,0,14399,20.77,2595,13801
1781649461.302,1,3,3,4,16,48,0,0,14399,23.90,2565,13801
1781649461.302,2,3,3,4,16,53,0,0,14399,20.65,2595,13801
1781649462.303,1,3,3,4,16,48,0,0,14399,23.83,2565,13801
1781649462.303,2,3,3,4,16,53,0,0,14399,20.63,2595,13801
1781649463.302,1,3,3,4,16,47,0,0,14399,23.79,2565,13801
1781649463.302,2,3,3,4,16,53,0,0,14399,20.56,2595,13801
1781649464.312,1,3,3,4,16,47,0,0,14399,23.68,2565,13801
1781649464.312,2,3,3,4,16,53,0,0,14399,20.49,2662,13801
1781649465.312,1,3,3,4,16,50,100,13,14399,35.86,2775,13801
1781649465.312,2,3,3,4,16,58,100,14,14399,51.44,2797,13801
1781649466.311,1,3,3,4,16,54,100,11,14399,58.01,2775,13801
1781649466.311,2,3,3,4,16,57,100,12,14399,60.94,2805,13801
1781649467.310,1,3,3,4,16,50,100,11,14399,60.29,2775,13801
1781649467.310,2,3,3,4,16,59,100,11,14399,59.36,2805,13801
1781649468.311,1,3,3,4,16,50,100,11,14399,58.28,2775,13801
1781649468.311,2,3,3,4,16,56,100,13,14399,58.87,2805,13801
1781649469.317,1,3,3,4,16,51,98,53,14399,66.62,2767,13801
1781649469.317,2,3,3,4,16,58,97,57,14399,74.96,2805,13801
1781649470.315,1,3,3,4,16,51,98,56,14399,82.92,2767,13801
1781649470.315,2,3,3,4,16,58,97,56,14399,86.84,2805,13801
1781649471.316,1,3,3,4,16,51,97,55,14399,82.94,2767,13801
1781649471.316,2,3,3,4,16,59,98,54,14399,87.27,2805,13801
1781649472.318,1,3,3,4,16,52,97,53,14399,82.78,2767,13801
1781649472.318,2,3,3,4,16,59,98,54,14399,87.17,2805,13801
1781649473.319,1,3,3,4,16,51,98,53,14399,82.84,2767,13801
