wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782542032.079,1,3,3,4,16,60,0,0,15049,78.36,2805,13801
1782542032.079,2,3,3,4,16,54,27,15,15055,75.87,2730,13801
1782542032.079,3,3,3,4,16,38,0,0,15055,70.97,2790,13801
1782542032.079,4,3,3,4,16,65,23,14,15035,80.55,2767,13801
1782542033.081,1,3,3,4,16,58,0,0,15049,31.98,2812,13801
1782542033.081,2,3,3,4,16,52,0,0,15055,28.53,2737,13801
1782542033.081,3,3,3,4,16,36,0,0,15055,33.73,2797,13801
1782542033.081,4,3,3,4,16,61,0,0,15035,35.14,2767,13801
1782542034.079,1,3,3,4,16,57,0,0,15049,27.35,2745,13801
1782542034.079,2,3,3,4,16,51,0,0,15055,25.32,2737,13801
1782542034.079,3,3,3,4,16,36,0,0,15055,24.42,2797,13801
1782542034.079,4,3,3,4,16,60,0,0,15035,27.66,2745,13801
1782542035.078,1,3,3,4,16,56,0,0,15049,24.64,2595,13801
1782542035.078,2,3,3,4,16,51,0,0,15055,23.73,2595,13801
1782542035.078,3,3,3,4,16,35,0,0,15055,22.25,2565,13801
1782542035.078,4,3,3,4,16,60,0,0,15035,24.21,2595,13801
1782542036.080,1,3,3,4,16,56,0,0,15049,21.74,2595,13801
1782542036.080,2,3,3,4,16,51,0,0,15055,23.73,2595,13801
1782542036.080,3,3,3,4,16,35,0,0,15055,19.95,2565,13801
1782542036.080,4,3,3,4,16,60,0,0,15035,24.08,2595,13801
1782542037.081,1,3,3,4,16,56,0,0,15049,21.52,2595,13801
1782542037.081,2,3,3,4,16,51,0,0,15055,23.69,2595,13801
1782542037.081,3,3,3,4,16,35,0,0,15055,19.89,2565,13801
1782542037.081,4,3,3,4,16,59,0,0,15035,23.77,2595,13801
1782542038.081,1,3,3,4,16,56,0,0,15049,21.36,2595,13801
1782542038.081,2,3,3,4,16,50,0,0,15055,23.68,2595,13801
1782542038.081,3,3,3,4,16,35,0,0,15055,19.85,2565,13801
1782542038.081,4,3,3,4,16,59,0,0,15035,23.80,2595,13801
1782542039.080,1,3,3,4,16,55,0,0,15049,21.38,2595,13801
1782542039.080,2,3,3,4,16,50,0,0,15055,23.63,2595,13801
1782542039.080,3,3,3,4,16,35,0,0,15055,19.82,2565,13801
1782542039.080,4,3,3,4,16,59,0,0,15035,23.20,2595,13801
1782542040.137,1,3,3,4,16,58,100,4,15049,35.83,2812,13801
1782542040.137,2,3,3,4,16,53,100,3,15055,33.92,2737,13801
1782542040.137,3,3,3,4,16,37,100,4,15055,31.06,2797,13801
1782542040.137,4,3,3,4,16,61,100,4,15035,34.91,2760,13801
1782542041.136,1,3,3,4,16,58,100,4,15049,47.84,2812,13801
1782542041.136,2,3,3,4,16,55,100,4,15055,43.46,2737,13801
1782542041.136,3,3,3,4,16,37,100,4,15055,41.05,2797,13801
1782542041.136,4,3,3,4,16,63,100,5,15035,45.72,2760,13801
1782542042.136,1,3,3,4,16,60,100,4,15049,47.62,2812,13801
1782542042.136,2,3,3,4,16,52,100,4,15055,43.59,2737,13801
1782542042.136,3,3,3,4,16,37,100,4,15055,41.37,2797,13801
1782542042.136,4,3,3,4,16,61,100,4,15035,45.98,2760,13801
1782542043.136,1,3,3,4,16,58,100,4,15049,47.73,2812,13801
1782542043.136,2,3,3,4,16,54,100,4,15055,43.23,2737,13801
1782542043.136,3,3,3,4,16,39,100,3,15055,40.83,2797,13801
1782542043.136,4,3,3,4,16,62,100,4,15035,45.59,2760,13801
1782542044.118,1,3,3,4,16,58,99,26,15049,48.81,2812,13801
1782542044.118,2,3,3,4,16,52,100,5,15055,43.30,2737,13801
1782542044.118,3,3,3,4,16,39,100,3,15055,40.99,2797,13801
1782542044.118,4,3,3,4,16,61,100,5,15035,45.65,2760,13801
1782542045.119,1,3,3,4,16,61,97,54,15049,83.31,2797,13801
1782542045.119,2,3,3,4,16,54,97,53,15055,73.02,2730,13801
1782542045.119,3,3,3,4,16,40,97,52,15055,72.15,2790,13801
1782542045.119,4,3,3,4,16,64,97,55,15035,77.55,2760,13801
1782542046.124,1,3,3,4,16,61,97,54,15049,85.80,2797,13801
1782542046.124,2,3,3,4,16,55,97,53,15055,78.20,2730,13801
1782542046.124,3,3,3,4,16,40,97,52,15055,75.78,2790,13801
1782542046.124,4,3,3,4,16,64,96,54,15035,82.99,2760,13801
1782542047.119,1,3,3,4,16,61,97,54,15049,85.97,2797,13801
1782542047.119,2,3,3,4,16,55,97,54,15055,78.32,2730,13801
1782542047.119,3,3,3,4,16,40,97,53,15055,75.97,2790,13801
1782542047.119,4,3,3,4,16,64,96,54,15035,83.10,2760,13801
1782542048.119,1,3,3,4,16,61,96,54,15049,86.05,2797,13801
1782542048.119,2,3,3,4,16,55,97,53,15055,78.39,2730,13801
1782542048.119,3,3,3,4,16,41,97,52,15055,75.93,2790,13801
1782542048.119,4,3,3,4,16,64,97,54,15035,83.08,2760,13801
1782542049.113,1,3,3,4,16,61,97,54,15049,86.00,2797,13801
1782542049.113,2,3,3,4,16,55,97,54,15055,78.33,2730,13801
1782542049.113,3,3,3,4,16,41,97,53,15055,76.04,2790,13801
1782542049.113,4,3,3,4,16,65,97,54,15035,83.19,2760,13801
1782542050.117,1,3,3,4,16,62,97,54,15049,86.23,2797,13801
1782542050.117,2,3,3,4,16,55,97,54,15055,78.51,2730,13801
1782542050.117,3,3,3,4,16,41,97,53,15055,76.40,2790,13801
1782542050.117,4,3,3,4,16,65,97,55,15035,83.40,2760,13801
1782542051.121,1,3,3,4,16,62,97,54,15049,86.29,2797,13801
1782542051.121,2,3,3,4,16,55,97,54,15055,78.41,2730,13801
1782542051.121,3,3,3,4,16,41,97,53,15055,76.38,2790,13801
1782542051.121,4,3,3,4,16,65,97,54,15035,83.31,2760,13801
1782542052.117,1,3,3,4,16,62,97,54,15049,86.45,2797,13801
1782542052.117,2,3,3,4,16,55,97,54,15055,78.48,2730,13801
1782542052.117,3,3,3,4,16,41,97,52,15055,76.25,2790,13801
1782542052.117,4,3,3,4,16,65,97,54,15035,83.42,2760,13801
1782542053.119,1,3,3,4,16,62,97,54,15049,86.43,2797,13801
1782542053.119,2,3,3,4,16,55,97,54,15055,78.61,2730,13801
1782542053.119,3,3,3,4,16,41,97,52,15055,76.31,2790,13801
1782542053.119,4,3,3,4,16,65,97,54,15035,83.31,2760,13801
1782542054.117,1,3,3,4,16,62,97,54,15049,86.37,2797,13801
1782542054.117,2,3,3,4,16,55,96,53,15055,78.53,2730,13801
1782542054.117,3,3,3,4,16,41,96,52,15055,76.26,2790,13801
1782542054.117,4,3,3,4,16,65,97,54,15035,83.38,2760,13801
1782542055.121,1,3,3,4,16,62,96,53,15049,86.36,2797,13801
1782542055.121,2,3,3,4,16,55,96,54,15055,78.60,2730,13801
1782542055.121,3,3,3,4,16,41,96,52,15055,76.50,2790,13801
1782542055.121,4,3,3,4,16,65,96,54,15035,83.50,2760,13801
1782542056.122,1,3,3,4,16,62,96,54,15049,86.42,2797,13801
1782542056.122,2,3,3,4,16,55,96,54,15055,78.61,2730,13801
1782542056.122,3,3,3,4,16,41,95,53,15055,76.51,2790,13801
1782542056.122,4,3,3,4,16,65,95,55,15035,83.46,2760,13801
1782542057.119,1,3,3,4,16,62,95,55,15049,86.54,2797,13801
1782542057.119,2,3,3,4,16,55,96,54,15055,78.76,2730,13801
1782542057.119,3,3,3,4,16,41,95,53,15055,76.54,2790,13801
1782542057.119,4,3,3,4,16,65,95,54,15035,83.51,2760,13801
