wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782533262.376,1,3,3,4,16,66,96,55,14689,86.62,2797,13801
1782533262.376,2,3,3,4,16,59,96,53,14689,78.69,2737,13801
1782533262.376,3,3,3,4,16,44,95,52,14689,75.81,2790,13801
1782533262.376,4,3,3,4,16,68,96,55,14689,83.75,2752,13801
1782533263.372,1,3,3,4,16,60,0,0,14689,43.39,2805,13801
1782533263.372,2,3,3,4,16,54,0,0,14689,33.86,2737,13801
1782533263.372,3,3,3,4,16,40,0,0,14689,37.41,2797,13801
1782533263.372,4,3,3,4,16,63,0,0,14689,41.89,2767,13801
1782533264.371,1,3,3,4,16,60,0,0,14689,38.02,2805,13801
1782533264.371,2,3,3,4,16,54,0,0,14689,33.23,2692,13801
1782533264.371,3,3,3,4,16,40,0,0,14689,27.97,2632,13801
1782533264.371,4,3,3,4,16,62,0,0,14689,31.59,2715,13801
1782533265.372,1,3,3,4,16,59,0,0,14689,28.98,2595,13801
1782533265.372,2,3,3,4,16,53,0,0,14689,26.24,2595,13801
1782533265.372,3,3,3,4,16,39,0,0,14689,23.93,2565,13801
1782533265.372,4,3,3,4,16,62,0,0,14689,28.00,2595,13801
1782533266.372,1,3,3,4,16,59,0,0,14689,26.25,2595,13801
1782533266.372,2,3,3,4,16,53,0,0,14689,23.83,2595,13801
1782533266.372,3,3,3,4,16,39,0,0,14689,22.02,2565,13801
1782533266.372,4,3,3,4,16,61,0,0,14689,26.53,2595,13801
1782533267.373,1,3,3,4,16,58,0,0,14689,23.38,2595,13801
1782533267.373,2,3,3,4,16,53,0,0,14689,23.81,2595,13801
1782533267.373,3,3,3,4,16,38,0,0,14689,20.09,2565,13801
1782533267.373,4,3,3,4,16,61,0,0,14689,25.00,2595,13801
1782533268.372,1,3,3,4,16,58,0,0,14689,22.93,2595,13801
1782533268.372,2,3,3,4,16,52,0,0,14689,23.78,2595,13801
1782533268.372,3,3,3,4,16,38,0,0,14689,20.03,2565,13801
1782533268.372,4,3,3,4,16,61,0,0,14689,24.83,2595,13801
1782533269.373,1,3,3,4,16,58,0,0,14689,22.82,2595,13801
1782533269.373,2,3,3,4,16,52,0,0,14689,23.77,2595,13801
