wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782268720.696,1,3,3,4,16,61,96,58,14827,87.12,2812,13801
1782268720.696,2,3,3,4,16,57,96,57,14827,83.81,2775,13801
1782268720.696,3,3,3,4,16,56,33,20,14827,77.13,2737,13801
1782268720.696,4,3,3,4,16,44,51,31,14827,75.31,2797,13801
1782268721.705,1,3,3,4,16,55,0,0,14827,42.50,2812,13801
1782268721.705,2,3,3,4,16,52,0,0,14827,35.92,2775,13801
1782268721.705,3,3,3,4,16,52,0,0,14827,33.36,2737,13801
1782268721.705,4,3,3,4,16,42,0,0,14827,26.34,2805,13801
1782268722.694,1,3,3,4,16,55,0,0,14827,32.20,2662,13801
1782268722.694,2,3,3,4,16,52,0,0,14827,35.22,2715,13801
1782268722.694,3,3,3,4,16,51,0,0,14827,25.00,2737,13801
1782268722.694,4,3,3,4,16,41,0,0,14827,21.99,2700,13801
1782268723.707,1,3,3,4,16,55,0,0,14827,26.94,2595,13801
1782268723.707,2,3,3,4,16,51,0,0,14827,27.40,2565,13801
1782268723.707,3,3,3,4,16,51,0,0,14827,23.75,2595,13801
1782268723.707,4,3,3,4,16,41,0,0,14827,20.22,2595,13801
1782268724.695,1,3,3,4,16,54,0,0,14827,24.00,2595,13801
1782268724.695,2,3,3,4,16,51,0,0,14827,25.96,2565,13801
1782268724.695,3,3,3,4,16,50,0,0,14827,23.67,2595,13801
1782268724.695,4,3,3,4,16,41,0,0,14827,18.47,2595,13801
1782268725.697,1,3,3,4,16,54,0,0,14827,21.16,2595,13801
1782268725.697,2,3,3,4,16,51,0,0,14827,24.52,2565,13801
1782268725.697,3,3,3,4,16,50,0,0,14827,23.65,2595,13801
1782268725.697,4,3,3,4,16,40,0,0,14827,18.44,2595,13801
1782268726.697,1,3,3,4,16,54,0,0,14827,20.99,2595,13801
1782268726.697,2,3,3,4,16,51,0,0,14827,24.52,2565,13801
1782268726.697,3,3,3,4,16,50,0,0,14827,23.63,2595,13801
1782268726.697,4,3,3,4,16,40,0,0,14827,18.42,2595,13801
1782268727.695,1,3,3,4,16,53,0,0,14827,20.99,2595,13801
1782268727.695,2,3,3,4,16,51,0,0,14827,24.51,2565,13801
1782268727.695,3,3,3,4,16,50,0,0,14827,23.59,2595,13801
1782268727.695,4,3,3,4,16,40,0,0,14827,18.41,2595,13801
1782268728.698,1,3,3,4,16,53,0,0,14827,20.89,2595,13801
1782268728.698,2,3,3,4,16,51,0,0,14827,24.51,2565,13801
1782268728.698,3,3,3,4,16,50,0,0,14827,23.57,2595,13801
1782268728.698,4,3,3,4,16,40,0,0,14827,18.30,2595,13801
1782268729.698,1,3,3,4,16,53,0,0,14827,20.83,2595,13801
1782268729.698,2,3,3,4,16,51,0,0,14827,24.42,2565,13801
1782268729.698,3,3,3,4,16,49,0,0,14827,23.56,2595,13801
1782268729.698,4,3,3,4,16,40,0,0,14827,18.22,2595,13801
1782268730.715,1,3,3,4,16,53,0,0,14827,20.78,2595,13801
1782268730.715,2,3,3,4,16,51,0,0,14827,24.23,2580,13801
1782268730.715,3,3,3,4,16,49,0,0,14827,23.55,2632,13801
1782268730.715,4,3,3,4,16,40,0,0,14827,18.21,2625,13801
1782268731.714,1,3,3,4,16,57,100,7,14827,32.45,2812,13801
1782268731.714,2,3,3,4,16,55,100,6,14827,34.83,2775,13801
1782268731.714,3,3,3,4,16,52,100,7,14827,44.48,2737,13801
1782268731.714,4,3,3,4,16,43,100,6,14827,40.46,2790,13801
1782268732.713,1,3,3,4,16,57,100,7,14827,55.11,2812,13801
1782268732.713,2,3,3,4,16,57,100,6,14827,54.52,2775,13801
1782268732.713,3,3,3,4,16,52,100,7,14827,50.68,2737,13801
1782268732.713,4,3,3,4,16,43,100,6,14827,47.56,2790,13801
1782268733.716,1,3,3,4,16,58,100,7,14827,55.25,2812,13801
1782268733.716,2,3,3,4,16,55,100,6,14827,54.58,2767,13801
1782268733.716,3,3,3,4,16,53,99,10,14827,50.75,2730,13801
1782268733.716,4,3,3,4,16,44,99,11,14827,47.56,2790,13801
1782268734.725,1,3,3,4,16,57,100,8,14827,55.80,2805,13801
1782268734.725,2,3,3,4,16,55,100,7,14827,54.98,2767,13801
1782268734.725,3,3,3,4,16,53,97,44,14827,53.43,2730,13801
1782268734.725,4,3,3,4,16,44,97,42,14827,50.01,2790,13801
1782268735.723,1,3,3,4,16,58,98,45,14827,73.43,2805,13801
1782268735.723,2,3,3,4,16,55,97,43,14827,70.23,2767,13801
1782268735.723,3,3,3,4,16,53,97,44,14827,69.03,2730,13801
1782268735.723,4,3,3,4,16,45,98,43,14827,66.40,2790,13801
1782268736.731,1,3,3,4,16,58,98,44,14827,75.35,2805,13801
1782268736.731,2,3,3,4,16,55,97,44,14827,72.96,2767,13801
1782268736.731,3,3,3,4,16,53,97,44,14827,69.14,2730,13801
1782268736.731,4,3,3,4,16,45,97,43,14827,66.72,2790,13801
1782268737.729,1,3,3,4,16,58,97,45,14827,75.42,2805,13801
