wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1781645132.344,1,3,3,4,16,57,96,74,14375,101.97,2775,13801
1781645132.344,2,3,3,4,16,62,96,77,14375,107.66,2812,13801
1781645133.346,1,3,3,4,16,50,0,0,14375,42.96,2775,13801
1781645133.346,2,3,3,4,16,55,0,0,14375,40.01,2812,13801
1781645134.346,1,3,3,4,16,50,0,0,14375,36.24,2782,13801
1781645134.346,2,3,3,4,16,54,0,0,14375,26.61,2617,13801
1781645135.346,1,3,3,4,16,50,0,0,14375,26.50,2565,13801
1781645135.346,2,3,3,4,16,54,0,0,14375,23.70,2595,13801
1781645136.345,1,3,3,4,16,49,0,0,14375,25.17,2565,13801
1781645136.345,2,3,3,4,16,53,0,0,14375,20.79,2595,13801
1781645137.345,1,3,3,4,16,48,0,0,14375,23.75,2565,13801
1781645137.345,2,3,3,4,16,53,0,0,14375,20.74,2595,13801
1781645138.347,1,3,3,4,16,48,0,0,14375,23.61,2565,13801
1781645138.347,2,3,3,4,16,53,0,0,14375,20.64,2595,13801
1781645139.346,1,3,3,4,16,48,0,0,14375,23.52,2565,13801
1781645139.346,2,3,3,4,16,53,0,0,14375,20.56,2595,13801
1781645140.345,1,3,3,4,16,47,0,0,14375,23.50,2565,13801
1781645140.345,2,3,3,4,16,52,0,0,14375,20.57,2595,13801
1781645141.363,1,3,3,4,16,49,100,18,14375,25.82,2767,13801
1781645141.363,2,3,3,4,16,56,100,20,14375,29.07,2797,13801
1781645142.362,1,3,3,4,16,51,100,15,14375,66.62,2767,13801
1781645142.362,2,3,3,4,16,58,100,16,14375,69.69,2797,13801
1781645143.367,1,3,3,4,16,52,100,19,14375,66.03,2760,13801
1781645143.367,2,3,3,4,16,61,98,30,14375,70.78,2797,13801
1781645144.362,1,3,3,4,16,52,97,66,14375,73.41,2767,13801
1781645144.362,2,3,3,4,16,59,97,68,14375,79.75,2805,13801
1781645145.363,1,3,3,4,16,52,97,65,14375,92.25,2767,13801
1781645145.363,2,3,3,4,16,59,97,68,14375,97.99,2805,13801
1781645146.363,1,3,3,4,16,52,97,65,14375,92.22,2767,13801
1781645146.363,2,3,3,4,16,60,97,69,14375,98.22,2805,13801
1781645147.361,1,3,3,4,16,52,97,65,14375,92.26,2767,13801
1781645147.361,2,3,3,4,16,60,98,69,14375,98.43,2805,13801
1781645148.362,1,3,3,4,16,52,97,64,14375,92.27,2767,13801
1781645148.362,2,3,3,4,16,60,98,69,14375,98.36,2805,13801
1781645149.363,1,3,3,4,16,52,97,65,14375,92.08,2767,13801
1781645149.363,2,3,3,4,16,60,98,69,14375,98.37,2805,13801
1781645150.363,1,3,3,4,16,52,97,65,14375,92.20,2767,13801
1781645150.363,2,3,3,4,16,60,98,69,14375,98.36,2805,13801
1781645151.364,1,3,3,4,16,52,97,66,14375,92.01,2767,13801
1781645151.364,2,3,3,4,16,60,98,68,14375,98.42,2805,13801
1781645152.362,1,3,3,4,16,52,97,66,14375,92.08,2767,13801
1781645152.362,2,3,3,4,16,60,97,67,14375,98.30,2805,13801
1781645153.361,1,3,3,4,16,51,96,67,14375,92.02,2767,13801
1781645153.361,2,3,3,4,16,60,97,66,14375,98.45,2797,13801
1781645154.362,1,3,3,4,16,51,96,66,14375,92.03,2767,13801
1781645154.362,2,3,3,4,16,60,97,68,14375,98.30,2797,13801
1781645155.364,1,3,3,4,16,51,96,67,14375,92.04,2767,13801
1781645155.364,2,3,3,4,16,60,96,68,14375,98.39,2797,13801
1781645156.363,1,3,3,4,16,51,96,67,14375,92.10,2767,13801
1781645156.363,2,3,3,4,16,60,96,68,14375,98.30,2797,13801
1781645157.364,1,3,3,4,16,51,96,67,14375,92.13,2767,13801
1781645157.364,2,3,3,4,16,60,96,68,14375,98.40,2797,13801
1781645158.361,1,3,3,4,16,52,98,68,14375,91.93,2767,13801
1781645158.361,2,3,3,4,16,60,96,68,14375,98.36,2797,13801
1781645159.369,1,3,3,4,16,50,100,17,14375,84.67,2767,13801
1781645159.369,2,3,3,4,16,59,100,18,14375,88.90,2790,13801
1781645160.366,1,3,3,4,16,50,100,17,14375,75.85,2767,13801
1781645160.366,2,3,3,4,16,60,100,19,14375,81.53,2790,13801
1781645161.369,1,3,3,4,16,52,100,17,14375,70.28,2767,13801
1781645161.369,2,3,3,4,16,59,100,18,14375,75.49,2790,13801
1781645162.368,1,3,3,4,16,51,96,67,14375,76.77,2775,13801
1781645162.368,2,3,3,4,16,60,97,68,14375,84.50,2797,13801
1781645163.364,1,3,3,4,16,51,96,67,14375,91.30,2775,13801
1781645163.364,2,3,3,4,16,60,96,67,14375,98.13,2797,13801
1781645164.362,1,3,3,4,16,51,96,67,14375,91.60,2775,13801
1781645164.362,2,3,3,4,16,60,96,68,14375,98.22,2797,13801
1781645165.367,1,3,3,4,16,50,100,17,14375,86.17,2767,13801
1781645165.367,2,3,3,4,16,61,100,18,14375,90.20,2790,13801
1781645166.364,1,3,3,4,16,50,96,67,14375,77.10,2775,13801
1781645166.364,2,3,3,4,16,60,96,68,14375,84.68,2797,13801
1781645167.364,1,3,3,4,16,51,96,67,14375,91.76,2775,13801
1781645167.364,2,3,3,4,16,61,96,68,14375,98.61,2797,13801
1781645168.366,1,3,3,4,16,50,96,67,14375,91.87,2775,13801
1781645168.366,2,3,3,4,16,61,96,68,14375,98.69,2797,13801
1781645169.362,1,3,3,4,16,50,96,67,14375,91.85,2775,13801
1781645169.362,2,3,3,4,16,61,96,68,14375,98.77,2797,13801
1781645170.364,1,3,3,4,16,50,96,67,14375,91.85,2775,13801
1781645170.364,2,3,3,4,16,61,96,68,14375,98.77,2797,13801
1781645171.363,1,3,3,4,16,50,96,67,14375,91.85,2775,13801
1781645171.363,2,3,3,4,16,61,96,68,14375,98.72,2797,13801
1781645172.365,1,3,3,4,16,50,96,67,14375,91.83,2775,13801
1781645172.365,2,3,3,4,16,61,96,68,14375,98.77,2797,13801
1781645173.366,1,3,3,4,16,50,97,67,14375,91.65,2775,13801
1781645173.366,2,3,3,4,16,61,96,68,14375,98.74,2797,13801
1781645174.362,1,3,3,4,16,50,97,66,14375,91.56,2775,13801
1781645174.362,2,3,3,4,16,61,97,68,14375,98.82,2797,13801
1781645175.366,1,3,3,4,16,50,97,65,14375,91.62,2775,13801
1781645175.366,2,3,3,4,16,61,97,68,14375,98.87,2797,13801
1781645176.363,1,3,3,4,16,50,96,66,14375,91.64,2775,13801
1781645176.363,2,3,3,4,16,61,97,66,14375,98.84,2797,13801
1781645177.367,1,3,3,4,16,50,96,66,14375,91.57,2775,13801
1781645177.367,2,3,3,4,16,61,97,67,14375,98.73,2797,13801
1781645178.371,1,3,3,4,16,50,96,72,14375,91.81,2782,13801
1781645178.371,2,3,3,4,16,62,96,73,14375,99.63,2797,13801
1781645179.363,1,3,3,4,16,50,96,71,14375,93.51,2775,13801
1781645179.363,2,3,3,4,16,61,96,73,14375,101.36,2797,13801
1781645180.366,1,3,3,4,16,48,60,38,14375,91.18,2782,13801
1781645180.366,2,3,3,4,16,60,80,61,14375,97.71,2797,13801
1781645181.367,1,3,3,4,16,50,96,74,14647,94.56,2767,13801
1781645181.367,2,3,3,4,16,63,95,75,14647,102.67,2790,13801
1781645182.366,1,3,3,4,16,48,100,14,14647,69.79,2775,13801
1781645182.366,2,3,3,4,16,59,100,18,14647,68.40,2797,13801
1781645183.372,1,3,3,4,16,48,100,14,14647,62.92,2775,13801
