wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1781650720.358,1,3,3,4,16,47,95,75,13935,100.25,2782,13801
1781650720.358,2,3,3,4,16,63,95,74,13935,107.61,2812,13801
1781650721.357,1,3,3,4,16,44,0,0,13935,33.35,2782,13801
1781650721.357,2,3,3,4,16,56,0,0,13935,49.19,2812,13801
1781650722.356,1,3,3,4,16,43,0,0,13935,25.09,2782,13801
1781650722.356,2,3,3,4,16,56,0,0,13935,41.92,2617,13801
1781650723.358,1,3,3,4,16,43,0,0,13935,23.74,2565,13801
1781650723.358,2,3,3,4,16,55,0,0,13935,27.09,2595,13801
1781650724.356,1,3,3,4,16,42,0,0,13935,22.40,2565,13801
1781650724.356,2,3,3,4,16,54,0,0,13935,21.44,2595,13801
1781650725.357,1,3,3,4,16,42,0,0,13935,22.49,2565,13801
1781650725.357,2,3,3,4,16,54,0,0,13935,21.38,2595,13801
1781650726.358,1,3,3,4,16,42,0,0,13935,22.31,2565,13801
1781650726.358,2,3,3,4,16,53,0,0,13935,21.21,2595,13801
1781650727.358,1,3,3,4,16,42,0,0,13935,22.17,2565,13801
1781650727.358,2,3,3,4,16,53,0,0,13935,20.93,2595,13801
1781650728.358,1,3,3,4,16,42,0,0,13935,22.16,2565,13801
1781650728.358,2,3,3,4,16,53,0,0,13935,20.92,2595,13801
1781650729.376,1,3,3,4,16,47,100,17,13935,48.67,2767,13801
1781650729.376,2,3,3,4,16,56,100,19,13935,32.39,2805,13801
1781650730.378,1,3,3,4,16,49,96,77,13935,95.76,2775,13801
1781650730.378,2,3,3,4,16,60,95,77,13935,95.78,2805,13801
1781650731.375,1,3,3,4,16,48,94,75,13935,99.83,2775,13801
1781650731.375,2,3,3,4,16,61,95,75,13935,106.64,2805,13801
1781650732.376,1,3,3,4,16,48,94,74,13935,99.61,2775,13801
1781650732.376,2,3,3,4,16,60,96,75,13935,106.49,2797,13801
1781650733.373,1,3,3,4,16,49,95,73,13935,99.62,2775,13801
1781650733.373,2,3,3,4,16,60,96,76,13935,106.49,2797,13801
1781650734.375,1,3,3,4,16,48,95,73,13935,99.55,2775,13801
1781650734.375,2,3,3,4,16,60,96,75,13935,106.26,2797,13801
1781650735.375,1,3,3,4,16,49,95,73,13935,99.38,2775,13801
1781650735.375,2,3,3,4,16,60,96,75,13935,106.24,2797,13801
1781650736.375,1,3,3,4,16,49,95,74,13935,99.48,2775,13801
1781650736.375,2,3,3,4,16,60,96,76,13935,106.12,2797,13801
1781650737.377,1,3,3,4,16,49,95,74,13935,99.66,2775,13801
1781650737.377,2,3,3,4,16,60,96,75,13935,106.36,2797,13801
1781650738.375,1,3,3,4,16,49,95,74,13935,99.68,2775,13801
1781650738.375,2,3,3,4,16,61,96,75,13935,106.42,2797,13801
1781650739.374,1,3,3,4,16,49,95,74,13935,99.55,2775,13801
1781650739.374,2,3,3,4,16,61,96,75,13935,106.54,2797,13801
1781650740.378,1,3,3,4,16,49,95,75,13935,99.71,2775,13801
1781650740.378,2,3,3,4,16,61,95,74,13935,106.52,2797,13801
1781650741.381,1,3,3,4,16,47,76,46,13935,97.29,2775,13801
1781650741.381,2,3,3,4,16,61,95,75,13935,106.61,2797,13801
1781650742.382,1,3,3,4,16,49,96,76,13935,76.69,2775,13801
1781650742.382,2,3,3,4,16,60,95,77,13935,82.25,2797,13801
1781650743.374,1,3,3,4,16,49,95,75,13935,100.32,2775,13801
1781650743.374,2,3,3,4,16,61,95,75,13935,107.15,2797,13801
1781650744.378,1,3,3,4,16,49,96,74,13935,100.19,2775,13801
1781650744.378,2,3,3,4,16,61,96,76,13935,107.05,2797,13801
1781650745.375,1,3,3,4,16,49,96,74,13935,100.06,2775,13801
1781650745.375,2,3,3,4,16,61,96,76,13935,107.13,2797,13801
1781650746.376,1,3,3,4,16,49,96,74,13935,99.96,2775,13801
1781650746.376,2,3,3,4,16,60,96,76,13935,106.71,2797,13801
1781650747.375,1,3,3,4,16,49,96,75,13935,100.09,2775,13801
1781650747.375,2,3,3,4,16,60,96,76,13935,106.94,2797,13801
1781650748.375,1,3,3,4,16,49,96,75,13935,100.22,2775,13801
1781650748.375,2,3,3,4,16,61,96,77,13935,107.18,2797,13801
1781650749.381,1,3,3,4,16,50,96,76,13935,100.34,2775,13801
1781650749.381,2,3,3,4,16,61,96,77,13935,107.38,2797,13801
1781650750.379,1,3,3,4,16,50,96,76,13935,99.92,2775,13801
1781650750.379,2,3,3,4,16,62,95,76,13935,107.26,2797,13801
1781650751.381,1,3,3,4,16,49,96,76,13935,99.96,2775,13801
1781650751.381,2,3,3,4,16,62,95,75,13935,107.01,2797,13801
1781650752.381,1,3,3,4,16,50,95,75,13935,99.72,2775,13801
1781650752.381,2,3,3,4,16,62,94,75,13935,107.00,2797,13801
1781650753.382,1,3,3,4,16,50,96,76,13935,99.72,2775,13801
1781650753.382,2,3,3,4,16,62,95,76,13935,106.73,2797,13801
1781650754.378,1,3,3,4,16,50,96,76,13935,100.02,2775,13801
