wall_epoch,index,pcie.link.gen.current,pcie.link.gen.max,pcie.link.width.current,pcie.link.width.max,temperature.gpu,utilization.gpu,utilization.memory,memory.used,power.draw,clocks.current.sm,clocks.current.memory
1782538583.175,1,3,3,4,16,65,97,54,15287,86.62,2797,13801
1782538583.175,2,3,3,4,16,59,25,14,15291,76.43,2730,13801
1782538583.175,3,3,3,4,16,46,16,9,15291,73.86,2782,13801
1782538583.175,4,3,3,4,16,64,96,52,15271,82.12,2760,13801
1782538584.177,1,3,3,4,16,60,0,0,15287,32.83,2805,13801
1782538584.177,2,3,3,4,16,56,0,0,15291,30.46,2737,13801
1782538584.177,3,3,3,4,16,43,0,0,15291,31.33,2782,13801
1782538584.177,4,3,3,4,16,60,0,0,15271,35.07,2767,13801
1782538585.175,1,3,3,4,16,59,0,0,15287,28.76,2700,13801
1782538585.175,2,3,3,4,16,55,0,0,15291,27.61,2722,13801
1782538585.175,3,3,3,4,16,42,0,0,15291,24.42,2670,13801
1782538585.175,4,3,3,4,16,59,0,0,15271,26.91,2745,13801
1782538586.174,1,3,3,4,16,58,0,0,15287,23.03,2595,13801
1782538586.174,2,3,3,4,16,55,0,0,15291,24.01,2595,13801
1782538586.174,3,3,3,4,16,42,0,0,15291,21.37,2565,13801
1782538586.174,4,3,3,4,16,58,0,0,15271,24.89,2595,13801
1782538587.176,1,3,3,4,16,58,0,0,15287,22.83,2595,13801
1782538587.176,2,3,3,4,16,54,0,0,15291,23.99,2595,13801
1782538587.176,3,3,3,4,16,42,0,0,15291,21.33,2565,13801
1782538587.176,4,3,3,4,16,58,0,0,15271,22.67,2595,13801
1782538588.176,1,3,3,4,16,58,0,0,15287,22.68,2595,13801
1782538588.176,2,3,3,4,16,54,0,0,15291,23.95,2595,13801
1782538588.176,3,3,3,4,16,41,0,0,15291,21.26,2565,13801
1782538588.176,4,3,3,4,16,58,0,0,15271,22.65,2595,13801
1782538589.176,1,3,3,4,16,58,0,0,15287,22.69,2595,13801
1782538589.176,2,3,3,4,16,54,0,0,15291,23.94,2595,13801
1782538589.176,3,3,3,4,16,41,0,0,15291,21.19,2565,13801
1782538589.176,4,3,3,4,16,58,0,0,15271,22.62,2595,13801
1782538590.175,1,3,3,4,16,57,0,0,15287,22.73,2595,13801
1782538590.175,2,3,3,4,16,54,0,0,15291,23.92,2595,13801
1782538590.175,3,3,3,4,16,41,0,0,15291,21.12,2565,13801
1782538590.175,4,3,3,4,16,58,0,0,15271,22.57,2595,13801
1782538591.230,1,3,3,4,16,57,43,10,15287,22.60,2812,13801
1782538591.230,2,3,3,4,16,54,100,3,15291,25.58,2715,13801
1782538591.230,3,3,3,4,16,42,100,3,15291,22.78,2767,13801
1782538591.230,4,3,3,4,16,58,81,5,15271,22.60,2670,13801
1782538592.230,1,3,3,4,16,60,100,7,15287,35.63,2805,13801
1782538592.230,2,3,3,4,16,57,100,4,15291,45.14,2737,13801
1782538592.230,3,3,3,4,16,47,100,4,15291,42.10,2782,13801
1782538592.230,4,3,3,4,16,59,100,4,15271,44.84,2760,13801
1782538593.230,1,3,3,4,16,60,100,4,15287,49.76,2805,13801
1782538593.230,2,3,3,4,16,56,100,5,15291,44.97,2737,13801
1782538593.230,3,3,3,4,16,43,100,7,15291,43.16,2782,13801
1782538593.230,4,3,3,4,16,61,100,4,15271,45.62,2767,13801
1782538594.226,1,3,3,4,16,60,100,3,15287,48.87,2805,13801
1782538594.226,2,3,3,4,16,56,100,7,15291,45.87,2737,13801
1782538594.226,3,3,3,4,16,43,100,6,15291,42.79,2782,13801
1782538594.226,4,3,3,4,16,61,100,3,15271,45.27,2760,13801
1782538595.232,1,3,3,4,16,59,100,4,15287,48.74,2805,13801
1782538595.232,2,3,3,4,16,55,100,7,15291,45.38,2737,13801
1782538595.232,3,3,3,4,16,43,100,4,15291,42.51,2782,13801
1782538595.232,4,3,3,4,16,60,100,4,15271,45.22,2767,13801
1782538596.229,1,3,3,4,16,62,100,4,15287,48.68,2805,13801
1782538596.229,2,3,3,4,16,55,100,4,15291,44.96,2737,13801
1782538596.229,3,3,3,4,16,42,100,3,15291,42.66,2782,13801
1782538596.229,4,3,3,4,16,60,100,6,15271,45.23,2760,13801
1782538597.240,1,3,3,4,16,61,100,4,15287,49.03,2812,13801
1782538597.240,2,3,3,4,16,55,100,4,15291,45.17,2737,13801
1782538597.240,3,3,3,4,16,42,100,4,15291,42.76,2782,13801
1782538597.240,4,3,3,4,16,60,100,6,15271,45.92,2760,13801
1782538598.232,1,3,3,4,16,60,100,4,15287,48.60,2805,13801
1782538598.232,2,3,3,4,16,55,100,4,15291,44.76,2737,13801
1782538598.232,3,3,3,4,16,42,100,3,15291,42.35,2782,13801
1782538598.232,4,3,3,4,16,60,100,7,15271,45.31,2760,13801
1782538599.233,1,3,3,4,16,60,100,7,15287,49.66,2812,13801
1782538599.233,2,3,3,4,16,59,100,4,15291,44.83,2737,13801
1782538599.233,3,3,3,4,16,43,100,4,15291,42.87,2782,13801
1782538599.233,4,3,3,4,16,59,100,5,15271,45.96,2760,13801
1782538600.236,1,3,3,4,16,59,100,6,15287,48.89,2812,13801
1782538600.236,2,3,3,4,16,56,100,3,15291,44.86,2737,13801
1782538600.236,3,3,3,4,16,44,100,4,15291,42.19,2782,13801
1782538600.236,4,3,3,4,16,60,100,4,15271,45.79,2767,13801
1782538601.207,1,3,3,4,16,61,100,3,15287,48.49,2805,13801
1782538601.207,2,3,3,4,16,55,98,20,15291,45.81,2737,13801
1782538601.207,3,3,3,4,16,42,99,23,15291,43.45,2782,13801
1782538601.207,4,3,3,4,16,60,100,6,15271,44.89,2767,13801
1782538602.209,1,3,3,4,16,62,97,45,15287,76.52,2797,13801
1782538602.209,2,3,3,4,16,57,97,45,15291,72.41,2730,13801
1782538602.209,3,3,3,4,16,44,97,44,15291,68.67,2775,13801
1782538602.209,4,3,3,4,16,62,97,46,15271,69.94,2760,13801
1782538603.209,1,3,3,4,16,62,97,45,15287,79.07,2797,13801
1782538603.209,2,3,3,4,16,57,97,45,15291,72.54,2730,13801
1782538603.209,3,3,3,4,16,45,97,43,15291,70.68,2775,13801
1782538603.209,4,3,3,4,16,62,97,46,15271,74.77,2760,13801
1782538604.204,1,3,3,4,16,62,97,46,15287,79.13,2797,13801
1782538604.204,2,3,3,4,16,58,97,45,15291,72.64,2730,13801
1782538604.204,3,3,3,4,16,45,97,44,15291,70.95,2775,13801
1782538604.204,4,3,3,4,16,62,97,46,15271,75.06,2760,13801
1782538605.215,1,3,3,4,16,62,97,46,15287,79.03,2797,13801
1782538605.215,2,3,3,4,16,58,97,45,15291,72.75,2730,13801
1782538605.215,3,3,3,4,16,45,97,43,15291,70.90,2775,13801
1782538605.215,4,3,3,4,16,62,97,46,15271,75.01,2760,13801
1782538606.209,1,3,3,4,16,62,97,45,15287,79.15,2797,13801
1782538606.209,2,3,3,4,16,58,97,45,15291,72.83,2730,13801
1782538606.209,3,3,3,4,16,45,97,44,15291,70.94,2775,13801
1782538606.209,4,3,3,4,16,62,97,46,15271,75.00,2760,13801
1782538607.208,1,3,3,4,16,62,97,45,15287,79.24,2797,13801
1782538607.208,2,3,3,4,16,58,97,45,15291,72.88,2730,13801
1782538607.208,3,3,3,4,16,45,97,43,15291,71.08,2775,13801
1782538607.208,4,3,3,4,16,63,97,46,15271,75.14,2760,13801
1782538608.207,1,3,3,4,16,63,97,45,15287,79.34,2797,13801
1782538608.207,2,3,3,4,16,58,97,45,15291,72.87,2730,13801
1782538608.207,3,3,3,4,16,45,97,43,15291,71.05,2775,13801
1782538608.207,4,3,3,4,16,63,97,46,15271,75.15,2760,13801
1782538609.205,1,3,3,4,16,63,97,45,15287,79.31,2797,13801
1782538609.205,2,3,3,4,16,58,97,45,15291,72.74,2730,13801
1782538609.205,3,3,3,4,16,45,97,43,15291,71.10,2775,13801
1782538609.205,4,3,3,4,16,63,97,46,15271,75.14,2760,13801
1782538610.204,1,3,3,4,16,63,97,45,15287,79.26,2797,13801
1782538610.204,2,3,3,4,16,58,97,45,15291,72.69,2730,13801
